#    mneonic                                c0                  c1                  c2
#
#
#			PDU Analog array
#
DFW222B5DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DFW322B6DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DFW422B7DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DFK122B8DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DFV222B9DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DFQ222B10DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DPFM7_2V           ,-9.54545000e+00,   4.66087000e-03,   0.00000000e+00
DPPHSWCONVM9V      ,-1.20000000e+01,   5.85938000e-03,   0.00000000e+00
DRQ111B1DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV111B2DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRKA111B3DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW111B4DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW211B5DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW311B6DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW411B7DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRK111B8DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV211B9DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRQ211B10DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DPFP7_2V           ,-9.54545000e+00,   4.66087000e-03,   0.00000000e+00
DPHKM15V           ,-1.71242000e+01,   8.36145000e-03,   0.00000000e+00
DRQ112B1DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV112B2DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRKA112B3DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW112B4DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW212B5DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW312B6DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW412B7DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRK112B8DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV212B9DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRQ212B10DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DPFLDAP6_2V        ,-8.33333000e+00,   4.06901000e-03,   0.00000000e+00
DPHKP15V           ,-1.71242000e+01,   8.36145000e-03,   0.00000000e+00
DRQ121B1DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV121B2DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRKA121B3DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW121B4DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW221B5DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW321B6DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW421B7DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRK121B8DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV221B9DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRQ221B10DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DPHKP5V            ,-5.56112000e+00,   2.71539000e-03,   0.00000000e+00
DRQ122B1DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV122B2DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRKA122B3DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW122B4DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW222B5DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRW322B6DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRW422B7DNI        ,-6.41026000e+01,   3.13001000e-02,   0.00000000e+00
DRK122B8DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRV222B9DNI        ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DRQ222B10DNI       ,-4.16667000e+01,   2.03451000e-02,   0.00000000e+00
DPFLDBP6_2V        ,-8.33333000e+00,   4.06901000e-03,   0.00000000e+00
#
#			First AEU Analog sweep array
#
DABD1V             ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DARREF1BD1         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAW323_4AMPT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAV113_4ADT        , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAW2_14_23AMP_ADT  , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAIHK1BDT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DACONVBDT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DPV221_2RXBT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DPW111_2RXBT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DPW321_2FPAT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRV222RXBAMPT      , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRW111RXBAMPT      , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRW221RXBAMPT      , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRKA12RXBRIBT      , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRQ2RXBRIBT        , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRPYPSHPRTKT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DARREF2BD1         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFK1AFEEDT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFQ1AFEEDT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFW3BFEEDT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFK1BOMTT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFQ1BOMTT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFW3AOMTT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFV22FPATEET       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFW32FPATEET       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTATOPSECT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTABOTSECT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTBMIDSECT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTBTOPPRIT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTAMIDPRIT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTAPXMIDRADT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTBMXBOTRADT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRK113RFBI0        ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRK114RFBI1        ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRK123RFBI2        ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRK124RFBI3        ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW413RFBI8        ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW414RFBI9        ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW423RFBI10       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW424RFBI11       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW313RFBI16       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW314RFBI17       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW323RFBI18       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW324RFBI19       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW213RFBI24       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW214RFBI25       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW223RFBI26       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRW224RFBI27       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRV113RFBI32       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRV114RFBI33       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRV123RFBI34       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DRV124RFBI35       ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DAP15VBD1          ,-2.99513000e+01,   9.37500000e-04,   0.00000000e+00
DAM15VBD1          ,-2.99513000e+01,   9.37500000e-04,   0.00000000e+00
DAP12VBD1          ,-2.99513000e+01,   9.37500000e-04,   0.00000000e+00
DAM12VBD1          ,-2.99513000e+01,   9.37500000e-04,   0.00000000e+00
DAP5VBD1           ,-2.99513000e+01,   9.37500000e-04,   0.00000000e+00
#
#			Second AEU Analog sweep array
#
DABD2V             ,-4.99188000e+00,   1.56250000e-04,   0.00000000e+00
DARREF1BD2         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAW113_4ADT        , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAV223_4AMPT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAQ113_4ADT        , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DAIHK2BDT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DASPARE1           , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DPV111_2FPAT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DPW321_2RXBT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DPW221_2FPAT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRV111RXBAMPT      , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRW321RXBAMPT      , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRK12RXBRIBT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRQ1RXBRIBT        , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRW3RXBRIBT        , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRMYPSHPRTKT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DARREF2BD2         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFKA1BFEEDT        , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFQ2BFEEDT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFW3AFEEDT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFKA1AOMTT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFQ2AOMTT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFW3BOMTT          , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFV11FPATEET       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFW11FPATEET       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DFW22FPATEET       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTAMIDSECT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTBTOPSECT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTATOPPRIT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTBMIDPRIT         , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTBPXMIDRADT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DTAMXTOPRADT       , 0.00000000e+00,   1.00000000e+00,   0.00000000e+00
DRW113RFBI4        ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRW114RFBI5        ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRW123RFBI2        ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRW124RFBI3        ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRV213RFBI12       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRV214RFBI13       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRV223RFBI14       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRV224RFBI15       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ113RFBI20       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ114RFBI21       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ123RFBI22       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ124RFBI23       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ213RFBI28       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ214RFBI29       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ223RFBI30       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRQ224RFBI31       ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRKA113RFBI36      ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRKA114RFBI37      ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRKA123RFBI38      ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DRKA124RFBI39      ,-4.98047000e+00,   1.56250000e-04,   0.00000000e+00
DAP15VBD2          ,-2.98828000e+01,   9.37500000e-04,   0.00000000e+00
DAM15VBD2          ,-2.98828000e+01,   9.37500000e-04,   0.00000000e+00
DAP12VBD2          ,-2.98828000e+01,   9.37500000e-04,   0.00000000e+00
DAM12VBD2          ,-2.98828000e+01,   9.37500000e-04,   0.00000000e+00
DAP5VBD2           ,-2.98828000e+01,   9.37500000e-04,   0.00000000e+00
